銘柄コード,権利年,権利日までの日数,カレンダー日付,日興,カブ,楽天,SBI,GMO,松井,マネ
2590,2025,27,25年6月23日,16500,9300.0,0.0,2.0,0.0,0.0,0.0
2590,2026,27,26年6月23日,28600,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,27,25年12月24日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,26,25年6月24日,20200,9300.0,0.0,2.0,0.0,0.0,0.0
2590,2026,26,26年6月24日,28400,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,26,25年12月25日,0,0.0,0.0,2.0,0.0,0.0,0.0
2590,2025,25,25年6月25日,22500,9300.0,0.0,2.0,0.0,0.0,0.0
2590,2026,25,26年6月25日,24400,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,25,25年12月26日,0,0.0,0.0,1.0,0.0,0.0,0.0
2590,2025,24,25年6月26日,10300,9300.0,0.0,2.0,0.0,2.0,0.0
2590,2026,24,26年6月26日,21400,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,24,25年12月27日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,23,25年6月27日,34900,9300.0,0.0,2.0,0.0,2.0,0.0
2590,2026,23,26年6月27日,8000,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,23,25年12月28日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,22,25年6月28日,18500,400.0,0.0,1.0,0.0,2.0,0.0
2590,2026,22,26年6月28日,0,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,22,25年12月29日,0,0.0,0.0,1.0,0.0,0.0,0.0
2590,2025,21,25年6月29日,16200,900.0,0.0,1.0,0.0,2.0,0.0
2590,2026,21,26年6月29日,32100,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,21,25年12月30日,3600,0.0,0.0,1.0,0.0,0.0,0.0
2590,2025,20,25年6月30日,50400,9300.0,0.0,1.0,0.0,2.0,0.0
2590,2026,20,26年6月30日,14300,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,20,25年12月31日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,19,25年7月1日,48400,9300.0,0.0,1.0,0.0,2.0,0.0
2590,2026,19,26年7月01日,10600,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,19,26年1月1日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,18,25年7月2日,142900,9300.0,0.0,1.0,0.0,2.0,0.0
2590,2026,18,26年7月02日,9200,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,18,26年1月2日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,17,25年7月3日,124500,9300.0,0.0,1.0,0.0,2.0,0.0
2590,2026,17,26年7月03日,3100,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,17,26年1月3日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,16,25年7月4日,57900,9300.0,1000.0,1.0,0.0,2.0,0.0
2590,2026,16,26年7月04日,0,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,16,26年1月4日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,15,25年7月5日,23100,3400.0,0.0,0.0,0.0,2.0,0.0
2590,2026,15,26年7月05日,0,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,15,26年1月5日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,14,25年7月6日,19300,700.0,0.0,0.0,0.0,0.0,0.0
2590,2026,14,26年7月06日,300,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,14,26年1月6日,2900,0.0,2600.0,0.0,0.0,0.0,0.0
2590,2025,13,25年7月7日,62300,9300.0,200.0,1.0,0.0,0.0,0.0
2590,2026,13,26年7月07日,0,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,13,26年1月7日,400,0.0,100.0,1.0,0.0,0.0,0.0
2590,2025,12,25年7月8日,58100,9300.0,1400.0,1.0,0.0,0.0,0.0
2590,2026,12,26年7月08日,200,0.0,0.0,1.0,0.0,0.0,0.0
2590,2026,12,26年1月8日,200,0.0,0.0,1.0,0.0,0.0,0.0
2590,2025,11,25年7月9日,62300,9300.0,1400.0,1.0,0.0,0.0,0.0
2590,2026,11,26年7月09日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,11,26年1月9日,100,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,10,25年7月10日,61900,9300.0,200.0,2.0,0.0,0.0,0.0
2590,2026,10,26年7月10日,400,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,10,26年1月10日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,9,25年7月11日,47700,9300.0,0.0,2.0,0.0,0.0,0.0
2590,2026,9,26年7月11日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,9,26年1月11日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,8,25年7月12日,20900,0.0,0.0,2.0,0.0,0.0,0.0
2590,2026,8,26年7月12日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,8,26年1月12日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,7,25年7月13日,6100,100.0,0.0,2.0,0.0,0.0,0.0
2590,2026,7,26年7月13日,200,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,7,26年1月13日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,6,25年7月14日,22600,9300.0,100.0,2.0,0.0,0.0,0.0
2590,2026,6,26年7月14日,200,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,6,26年1月14日,200,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,5,25年7月15日,8800,9300.0,0.0,1.0,0.0,0.0,0.0
2590,2026,5,26年7月15日,400,0.0,0.0,1.0,0.0,0.0,0.0
2590,2026,5,26年1月15日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2025,4,25年7月16日,5900,9300.0,0.0,1.0,0.0,0.0,0.0
2590,2026,4,26年7月16日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,4,26年1月16日,200,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,3,26年7月17日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,2,26年7月18日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,1,26年7月19日,0,0.0,0.0,0.0,0.0,0.0,0.0
2590,2026,0,26年7月20日,0,0.0,0.0,0.0,0.0,0.0,0.0
2593,2025,95,25年1月25日,5000,178300.0,12900.0,0.0,0.0,2.0,0.0
2593,2025,94,25年1月26日,5000,178300.0,12900.0,0.0,0.0,2.0,0.0
2593,2025,93,25年1月27日,5000,178300.0,12900.0,0.0,0.0,2.0,0.0
2593,2026,93,26年1月27日,1000,254800.0,57300.0,0.0,0.0,2.0,0.0
2593,2025,92,25年1月28日,5000,178300.0,11900.0,0.0,0.0,2.0,0.0
2593,2026,92,26年1月28日,1000,254800.0,59200.0,0.0,0.0,2.0,0.0
2593,2025,91,25年1月29日,5000,183200.0,11900.0,0.0,0.0,2.0,0.0
2593,2026,91,26年1月29日,1000,254800.0,59200.0,0.0,0.0,2.0,0.0
2593,2025,90,25年1月30日,5000,183200.0,13200.0,0.0,0.0,2.0,0.0
2593,2026,90,26年1月30日,1000,245900.0,42600.0,0.0,0.0,2.0,0.0
2593,2025,89,25年1月31日,5000,180600.0,13200.0,0.0,0.0,2.0,0.0
2593,2026,89,26年1月31日,1000,245900.0,42600.0,0.0,0.0,2.0,0.0
2593,2025,88,25年2月1日,5000,178300.0,13200.0,0.0,0.0,2.0,0.0
2593,2026,88,26年2月1日,1000,245900.0,42600.0,0.0,0.0,2.0,0.0
2593,2025,87,25年2月2日,5000,178300.0,13200.0,0.0,0.0,2.0,0.0
2593,2026,87,26年2月2日,1000,245900.0,42600.0,0.0,0.0,2.0,0.0
2593,2025,86,25年2月3日,5000,180200.0,13200.0,0.0,0.0,2.0,0.0
2593,2026,86,26年2月3日,1000,245900.0,700.0,0.0,0.0,2.0,0.0
2593,2025,85,25年2月4日,5000,180300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,85,26年2月4日,1000,202200.0,800.0,0.0,0.0,2.0,0.0
2593,2025,84,25年2月5日,5000,180300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,84,26年2月5日,1000,202200.0,800.0,0.0,0.0,2.0,0.0
2593,2025,83,25年2月6日,5000,178300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,83,26年2月6日,1000,211100.0,100.0,0.0,0.0,2.0,0.0
2593,2025,82,25年2月7日,5000,91300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,82,26年2月7日,1000,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,81,25年2月8日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,81,26年2月8日,1000,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,80,25年2月9日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,80,26年2月9日,1000,211100.0,0.0,0.0,0.0,2.0,0.0
2593,2025,79,25年2月10日,5000,95600.0,0.0,0.0,0.0,2.0,0.0
2593,2026,79,26年2月10日,1000,211100.0,0.0,0.0,0.0,2.0,0.0
2593,2025,78,25年2月11日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,78,26年2月11日,1000,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,77,25年2月12日,5000,95600.0,0.0,0.0,0.0,2.0,0.0
2593,2026,77,26年2月12日,1000,211100.0,0.0,0.0,0.0,2.0,0.0
2593,2025,76,25年2月13日,5000,94900.0,0.0,0.0,0.0,2.0,0.0
2593,2026,76,26年2月13日,1000,211100.0,100.0,0.0,0.0,2.0,0.0
2593,2025,75,25年2月14日,5000,90400.0,0.0,0.0,0.0,2.0,0.0
2593,2026,75,26年2月14日,900,202200.0,100.0,0.0,0.0,2.0,0.0
2593,2025,74,25年2月15日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,74,26年2月15日,900,202200.0,100.0,0.0,0.0,2.0,0.0
2593,2025,73,25年2月16日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,73,26年2月16日,1000,211200.0,100.0,0.0,0.0,2.0,0.0
2593,2025,72,25年2月17日,5000,90400.0,100.0,0.0,0.0,2.0,0.0
2593,2026,72,26年2月17日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,71,25年2月18日,5000,90400.0,0.0,0.0,0.0,2.0,0.0
2593,2026,71,26年2月18日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,70,25年2月19日,5000,93000.0,0.0,0.0,0.0,2.0,0.0
2593,2026,70,26年2月19日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,69,25年2月20日,5000,93200.0,0.0,0.0,0.0,2.0,0.0
2593,2026,69,26年2月20日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,68,25年2月21日,5000,93700.0,0.0,0.0,0.0,2.0,0.0
2593,2026,68,26年2月21日,900,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,67,25年2月22日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,67,26年2月22日,800,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,66,25年2月23日,5000,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,66,26年2月23日,900,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,65,25年2月24日,4900,89300.0,0.0,0.0,0.0,2.0,0.0
2593,2026,65,26年2月24日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,64,25年2月25日,5000,93700.0,0.0,0.0,0.0,2.0,0.0
2593,2026,64,26年2月25日,1000,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,63,25年2月26日,5000,95600.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,63,26年2月26日,800,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,62,25年2月27日,5000,90900.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,62,26年2月27日,800,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,61,25年2月28日,4900,94000.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,61,26年2月28日,800,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,60,25年3月1日,4900,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,60,26年3月1日,700,202200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,59,25年3月2日,4900,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,59,26年3月2日,800,211200.0,0.0,0.0,0.0,2.0,0.0
2593,2025,58,25年3月3日,5000,94000.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,58,26年3月3日,700,211200.0,100.0,0.0,0.0,2.0,0.0
2593,2025,57,25年3月4日,4900,94200.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,57,26年3月4日,1600,211200.0,100.0,0.0,0.0,2.0,0.0
2593,2025,56,25年3月5日,5000,97300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,56,26年3月5日,1500,211200.0,100.0,0.0,0.0,2.0,0.0
2593,2026,55,26年3月06日,1400,211200.0,2000.0,0.0,0.0,2.0,0.0
2593,2025,55,25年3月6日,5000,97200.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,55,26年3月6日,1400,211200.0,2000.0,0.0,0.0,2.0,0.0
2593,2026,54,26年3月07日,700,202200.0,2000.0,0.0,0.0,2.0,0.0
2593,2025,54,25年3月7日,4900,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,54,26年3月7日,700,202200.0,2000.0,0.0,0.0,2.0,0.0
2593,2026,53,26年3月08日,700,202200.0,2000.0,0.0,0.0,0.0,0.0
2593,2025,53,25年3月8日,4700,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,53,26年3月8日,700,202200.0,2000.0,0.0,0.0,0.0,0.0
2593,2026,52,26年3月09日,1400,211200.0,2500.0,0.0,0.0,0.0,0.0
2593,2025,52,25年3月9日,4700,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,52,26年3月9日,1400,211200.0,2500.0,0.0,0.0,0.0,0.0
2593,2025,51,25年3月10日,4700,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,51,26年3月10日,1400,211200.0,2500.0,0.0,0.0,0.0,0.0
2593,2025,50,25年3月11日,4800,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,50,26年3月11日,1300,202200.0,2400.0,0.0,0.0,0.0,0.0
2593,2025,49,25年3月12日,4800,97200.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,49,26年3月12日,1100,202200.0,21600.0,0.0,0.0,2.0,0.0
2593,2025,48,25年3月13日,4700,97100.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,48,26年3月13日,1000,202200.0,22700.0,0.0,0.0,2.0,0.0
2593,2025,47,25年3月14日,4700,97100.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,47,26年3月14日,900,202200.0,22700.0,0.0,0.0,2.0,0.0
2593,2025,46,25年3月15日,4400,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,46,26年3月15日,900,202200.0,22700.0,0.0,0.0,2.0,0.0
2593,2025,45,25年3月16日,4300,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,45,26年3月16日,1300,211200.0,22700.0,0.0,0.0,2.0,0.0
2593,2025,44,25年3月17日,4600,97900.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,44,26年3月17日,1200,211200.0,22600.0,0.0,0.0,2.0,0.0
2593,2025,43,25年3月18日,4500,97900.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,43,26年3月18日,1100,210900.0,26600.0,0.0,0.0,0.0,0.0
2593,2025,42,25年3月19日,4500,98000.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,42,26年3月19日,1100,210900.0,26600.0,0.0,0.0,2.0,0.0
2593,2025,41,25年3月20日,4200,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,41,26年3月20日,1000,202200.0,26500.0,0.0,0.0,2.0,0.0
2593,2025,40,25年3月21日,4500,98000.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,40,26年3月21日,900,202200.0,26500.0,0.0,0.0,2.0,0.0
2593,2025,39,25年3月22日,3300,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,39,26年3月22日,900,202200.0,26500.0,0.0,0.0,2.0,0.0
2593,2025,38,25年3月23日,3400,89300.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,38,26年3月23日,900,210900.0,46200.0,0.0,0.0,2.0,0.0
2593,2025,37,25年3月24日,4200,98000.0,2800.0,0.0,0.0,2.0,0.0
2593,2026,37,26年3月24日,1900,210900.0,52900.0,0.0,0.0,2.0,0.0
2593,2025,36,25年3月25日,4000,98000.0,2500.0,0.0,0.0,2.0,0.0
2593,2026,36,26年3月25日,1600,210900.0,64700.0,0.0,0.0,2.0,0.0
2593,2025,35,25年3月26日,3900,98000.0,2400.0,0.0,0.0,2.0,0.0
2593,2026,35,26年3月26日,2800,210900.0,84400.0,0.0,0.0,2.0,0.0
2593,2025,34,25年3月27日,6500,98000.0,2400.0,0.0,0.0,2.0,0.0
2593,2026,34,26年3月27日,7900,210900.0,96200.0,0.0,0.0,2.0,0.0
2593,2025,33,25年3月28日,11800,98000.0,2200.0,0.0,0.0,2.0,0.0
2593,2026,33,26年3月28日,2100,201800.0,96200.0,0.0,0.0,2.0,0.0
2593,2025,32,25年3月29日,900,88100.0,0.0,0.0,0.0,2.0,0.0
2593,2026,32,26年3月29日,400,201000.0,96200.0,0.0,0.0,0.0,0.0
2593,2025,31,25年3月30日,300,87500.0,300.0,0.0,0.0,2.0,0.0
2593,2026,31,26年3月30日,14200,202200.0,114100.0,1.0,0.0,0.0,0.0
2593,2025,30,25年3月31日,14600,98000.0,1700.0,1.0,0.0,2.0,0.0
2593,2026,30,26年3月31日,11500,210900.0,127400.0,1.0,0.0,0.0,0.0
2593,2025,29,25年4月1日,18400,89300.0,1000.0,1.0,0.0,2.0,0.0
2593,2026,29,26年4月01日,11400,202200.0,128100.0,1.0,0.0,0.0,0.0
2593,2026,29,26年4月1日,11400,202200.0,128100.0,1.0,0.0,0.0,0.0
2593,2025,28,25年4月2日,20200,139300.0,1200.0,2.0,0.0,2.0,0.0
2593,2026,28,26年4月02日,13000,202200.0,128100.0,1.0,0.0,0.0,0.0
2593,2026,28,26年4月2日,13000,202200.0,128100.0,1.0,0.0,0.0,0.0
2593,2025,27,25年4月3日,18200,89300.0,400.0,2.0,0.0,2.0,0.0
2593,2026,27,26年4月03日,20100,202200.0,126100.0,1.0,0.0,0.0,0.0
2593,2026,27,26年4月3日,20100,202200.0,126100.0,1.0,0.0,0.0,0.0
2593,2025,26,25年4月4日,22900,89300.0,9000.0,2.0,0.0,2.0,0.0
2593,2026,26,26年4月04日,20200,200900.0,124200.0,1.0,0.0,0.0,0.0
2593,2026,26,26年4月4日,20200,200900.0,124200.0,1.0,0.0,0.0,0.0
2593,2025,25,25年4月5日,6200,88200.0,9000.0,2.0,0.0,2.0,0.0
2593,2026,25,26年4月05日,21000,200200.0,124200.0,1.0,0.0,0.0,0.0
2593,2026,25,26年4月5日,21000,200200.0,124200.0,1.0,0.0,0.0,0.0
2593,2025,24,25年4月6日,500,88000.0,9000.0,2.0,0.0,2.0,0.0
2593,2026,24,26年4月06日,27300,211200.0,124200.0,1.0,0.0,0.0,0.0
2593,2026,24,26年4月6日,27300,211200.0,124200.0,1.0,0.0,0.0,0.0
2593,2025,23,25年4月7日,27500,139300.0,9000.0,2.0,0.0,2.0,0.0
2593,2026,23,26年4月07日,13700,202200.0,120200.0,1.0,2.0,0.0,0.0
2593,2026,23,26年4月7日,13700,202200.0,120200.0,1.0,2.0,0.0,0.0
2593,2025,22,25年4月8日,26200,119300.0,5500.0,2.0,0.0,2.0,1.0
2593,2026,22,26年4月08日,14700,200100.0,119800.0,1.0,2.0,0.0,0.0
2593,2026,22,26年4月8日,14700,200100.0,119800.0,1.0,2.0,0.0,0.0
2593,2025,21,25年4月9日,33500,139300.0,4200.0,2.0,2.0,2.0,1.0
2593,2026,21,26年4月09日,23000,21500.0,117400.0,1.0,2.0,0.0,0.0
2593,2026,21,26年4月9日,23000,21500.0,117400.0,1.0,2.0,0.0,0.0
2593,2025,20,25年4月10日,30000,98700.0,500.0,0.0,2.0,2.0,1.0
2593,2026,20,26年4月10日,24400,21500.0,118400.0,1.0,2.0,0.0,0.0
2593,2025,19,25年4月11日,30900,98700.0,17500.0,0.0,2.0,2.0,1.0
2593,2026,19,26年4月11日,0,18400.0,118400.0,1.0,2.0,0.0,0.0
2593,2025,18,25年4月12日,3600,87200.0,17500.0,0.0,2.0,2.0,1.0
2593,2026,18,26年4月12日,200,15000.0,118400.0,1.0,2.0,0.0,0.0
2593,2025,17,25年4月13日,300,85700.0,17500.0,0.0,2.0,2.0,1.0
2593,2026,17,26年4月13日,30700,16200.0,118400.0,1.0,2.0,0.0,0.0
2593,2025,16,25年4月14日,43300,98700.0,17500.0,0.0,2.0,2.0,1.0
2593,2026,16,26年4月14日,23700,16200.0,114000.0,1.0,2.0,0.0,0.0
2593,2025,15,25年4月15日,39800,98700.0,11200.0,2.0,2.0,2.0,1.0
2593,2026,15,26年4月15日,21300,11500.0,113300.0,1.0,2.0,0.0,1.0
2593,2025,14,25年4月16日,40300,139300.0,7600.0,2.0,2.0,2.0,1.0
2593,2026,14,26年4月16日,27300,7700.0,106600.0,2.0,2.0,0.0,1.0
2593,2025,13,25年4月17日,38600,98700.0,60600.0,0.0,2.0,2.0,1.0
2593,2026,13,26年4月17日,35600,7700.0,91400.0,1.0,2.0,0.0,0.0
2593,2025,12,25年4月18日,48700,119300.0,60600.0,2.0,2.0,2.0,1.0
2593,2026,12,26年4月18日,4100,0.0,91400.0,1.0,2.0,0.0,0.0
2593,2025,11,25年4月19日,37700,79300.0,59700.0,2.0,2.0,2.0,1.0
2593,2026,11,26年4月19日,500,900.0,91400.0,1.0,2.0,0.0,0.0
2593,2025,10,25年4月20日,24800,73900.0,59700.0,2.0,2.0,2.0,1.0
2593,2026,10,26年4月20日,32400,5700.0,95000.0,2.0,2.0,0.0,0.0
2593,2025,9,25年4月21日,52400,139300.0,59700.0,2.0,2.0,2.0,1.0
2593,2026,9,26年4月21日,36900,4700.0,95000.0,2.0,2.0,0.0,0.0
2593,2025,8,25年4月22日,48700,89300.0,57600.0,2.0,2.0,2.0,1.0
2593,2026,8,26年4月22日,44200,1000.0,93300.0,2.0,2.0,0.0,0.0
2593,2025,7,25年4月23日,54400,98700.0,56400.0,2.0,2.0,2.0,1.0
2593,2026,7,26年4月23日,50400,1000.0,90900.0,1.0,2.0,0.0,0.0
2593,2025,6,25年4月24日,72200,289300.0,54200.0,2.0,2.0,2.0,1.0
2593,2026,6,26年4月24日,281600,1000.0,86900.0,1.0,2.0,0.0,0.0
2593,2025,5,25年4月25日,42700,252000.0,48800.0,1.0,2.0,2.0,1.0
2593,2026,5,26年4月25日,191100,0.0,76800.0,0.0,2.0,0.0,0.0
2593,2026,4,26年4月26日,105300,0.0,76800.0,0.0,1.0,0.0,0.0
2593,2026,3,26年4月27日,45400,0.0,69000.0,1.0,1.0,0.0,0.0
2593,2026,2,26年4月28日,0,0.0,0.0,0.0,2.0,0.0,0.0
2593,2026,1,26年4月29日,0,0.0,0.0,0.0,2.0,0.0,0.0
2593,2026,0,26年4月30日,0,0.0,0.0,0.0,2.0,0.0,0.0
2594,2026,118,26年6月04日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,117,26年6月05日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,116,26年6月06日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,115,26年6月07日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,114,26年6月08日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,113,26年6月09日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,112,26年6月10日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,111,26年6月11日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,110,26年6月12日,1800,0.0,500.0,0.0,0.0,0.0,0.0
2594,2026,109,26年6月13日,1800,0.0,500.0,0.0,0.0,0.0,0.0
2594,2026,108,26年6月14日,1800,0.0,500.0,0.0,0.0,0.0,0.0
2594,2026,107,26年6月15日,1800,0.0,500.0,0.0,0.0,0.0,0.0
2594,2026,106,26年6月16日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,105,26年6月17日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,104,26年6月18日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,103,26年6月19日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,102,26年6月20日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,101,26年6月21日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,100,26年6月22日,1900,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,99,26年6月23日,2000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,98,26年6月24日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,97,26年6月25日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,96,26年6月26日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,95,26年6月27日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,94,26年6月28日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,94,25年6月28日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,93,26年6月29日,1000,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,93,25年6月29日,2400,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,92,26年6月30日,600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,92,25年6月30日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,91,26年7月01日,600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,91,25年7月1日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,90,26年7月02日,1400,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,90,25年7月2日,2600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,89,26年7月03日,1400,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,89,25年7月3日,2600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,88,26年7月04日,1100,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,88,25年7月4日,2600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,87,26年7月05日,1100,0.0,0.0,0.0,0.0,0.0,0.0
2594,2025,87,25年7月5日,1600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,86,26年7月06日,1400,3000.0,0.0,0.0,0.0,0.0,0.0
2594,2025,86,25年7月6日,1600,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,85,26年7月07日,1100,3000.0,0.0,0.0,0.0,0.0,0.0
2594,2025,85,25年7月7日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,84,26年7月08日,1300,3000.0,0.0,0.0,0.0,0.0,0.0
2594,2025,84,25年7月8日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,83,26年7月09日,1300,3000.0,0.0,0.0,0.0,0.0,0.0
2594,2025,83,25年7月9日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,82,26年7月10日,1300,3000.0,0.0,0.0,0.0,0.0,0.0
2594,2025,82,25年7月10日,2500,0.0,0.0,0.0,0.0,0.0,0.0
2594,2026,81,26年7月11日,600,3000.0,0.0,0.0,0.0,0.0,0.0
